"","larval5thinstar_proleg","larval5thinstar_proleg","larval5thinstar_proleg","larval5thinstar_proleg","larval5thinstar_forewing","larval5thinstar_forewing","larval5thinstar_forewing","larval5thinstar_forewing","embryo3hrs_embryo","Earlypupa(3-6hafterpupation)_forewing","Earlypupa(3-6hafterpupation)_forewing","Earlypupa(3-6hafterpupation)_forewing","Earlypupa(3-6hafterpupation)_forewing","Earlypupa(3-6hafterpupation)_antenna","Earlypupa(3-6hafterpupation)_antenna","Earlypupa(3-6hafterpupation)_antenna","Earlypupa(3-6hafterpupation)_T1-leg","Earlypupa(3-6hafterpupation)_T1-leg","embryo3hrs_embryo","Earlypupa(3-6hafterpupation)_T1-leg","Earlypupa(3-6hafterpupation)_T1-leg","Earlypupa(3-6hafterpupation)_eye","Earlypupa(3-6hafterpupation)_eye","Earlypupa(3-6hafterpupation)_eye","Earlypupa(3-6hafterpupation)_eye","larval5thinstar_T1-leg","larval5thinstar_T1-leg","larval5thinstar_T1-leg","larval5thinstar_T1-leg","embryo12hrs_embryo","embryo12hrs_embryo","larval5thinstar_horn","larval5thinstar_horn","larval5thinstar_horn","larval5thinstar_horn","embryo12hrs_embryo","embryo12hrs_embryo","embryo24hrs_embryo","embryo24hrs_embryo","embryo24hrs_embryo","embryo24hrs_embryo","embryo3hrs_embryo","embryo3hrs_embryo"
"D",7.00147354512872,7.03714452910475,6.78990101342591,7.06258210522049,6.1032442377157,5.75244996110254,5.69114247942154,5.44738694127126,4.9656396890072,3.77328586262907,4.69737077554706,3.77328586262907,3.77328586262907,5.11302687707784,6.18959650697267,5.21143279522644,3.77328586262907,3.77328586262907,5.39235055112391,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,5.35932231345897,5.18520509258897,5.29931719356973,4.9552855904313,9.24460975578559,9.27235876390235,4.35406239753669,4.5873990790715,4.66588108609132,4.68168435555558,9.47588063356207,9.65821126120844,7.08079952271788,8.04428114512536,7.95178398348021,8.01374659873819,5.19999983598127,4.310220881907
"da",5.93213634785346,5.86177830075319,6.32751481511396,5.63499601056153,6.56229318903867,6.74100894803859,6.77117435455274,6.46331785261258,5.50430695983691,6.97042746117174,5.87945765436485,6.36417823233453,5.28907477802016,6.31531679642858,6.01242483154002,6.45238333211093,6.02113512831197,6.27160980273362,5.33994644666447,3.77328586262907,5.54127429532452,5.65861665293298,5.95379153823864,5.07416147465397,3.77328586262907,5.36129349888207,5.2340643359936,4.9817727799094,5.89249515196352,6.82533839572341,7.42665168058613,5.82894144124731,5.77669006815787,5.97178400313112,5.76326208982465,7.81247551644754,7.26703881323307,7.46820146023169,7.8967949012697,7.59357212511676,7.58600751706847,5.9629696502508,5.30954977701683
"dan",10.4786173704881,10.6210017362119,10.287969085395,10.7424068600076,7.81785730804111,7.69262194607759,7.71683572574056,7.58017913825991,8.61874491460371,8.75895969864449,8.92948119606358,8.52986650360739,9.03985819741804,9.86251313054306,9.79097341907221,10.0555285403922,8.8631197663877,8.7921314776312,8.66256674161679,8.8876221638293,8.68181222928042,9.27562219271707,9.27402390891442,9.47961029367442,8.87464927441307,9.27434726404393,8.968662193744,9.45891100206872,9.46043482659923,9.61445767839312,9.92018919253816,10.753132225605,10.7079921022186,10.7514252592525,10.7006149917899,9.94840875516769,10.1455656974026,7.91624390249438,8.59800793004122,8.5451304433192,8.56751335520791,8.52940286593817,8.1835932983953
"dar1",3.77328586262907,4.32781891068973,3.77328586262907,3.77328586262907,4.80659961558853,4.86494600216837,4.74124969462517,4.28975978383234,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,5.35798215372047,4.79222290252467,5.22708501199367,3.77328586262907,3.77328586262907,3.96592714460408,3.77328586262907,3.77328586262907,3.77328586262907,4.87418541986736,3.77328586262907,3.77328586262907,3.77328586262907,4.19410141866167,3.77328586262907,3.77328586262907,4.25364415581389,4.30489806408115,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,4.58207499318429,3.77328586262907,4.16831341639437,4.17717758360066,4.32546064828225,4.34286213192432,3.97102684368451,3.77328586262907
"dati",4.05778317087705,3.77328586262907,4.41374211073304,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,4.15699511880096,3.77328586262907,5.70997573337236,3.77328586262907,3.77328586262907,4.50854470891316,5.7131600070192,3.77328586262907,3.77328586262907,3.77328586262907,4.10696449529873,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,4.61216511951123,4.11401541727972,4.01213123722649,5.07986311496366,4.85337887570918,4.85041783985395,5.36415655986922,4.34856875761439,3.77328586262907,4.16946233091253,4.10329823355611,3.77328586262907,4.13548401524799,4.11481749976977,4.28044019135316
"Deaf1",6.44847113317741,6.34011178930722,6.56049543297346,5.77397959661544,6.86191086075126,6.78147444427315,6.89144408696477,6.40132131080593,6.54149850091694,4.80610913969731,5.39065785710092,6.12844810220654,5.57504457345517,6.18394924581612,4.65608209587546,6.2423822870469,6.20601514392619,5.43448780777686,6.35441440776483,5.55401755363371,4.56742433962287,5.11525059774313,5.27379658640307,5.71503001186961,5.12009686880888,5.38687210075507,4.91714746471658,5.34123131999314,5.2587301278368,6.5767303508814,7.34752696648154,6.54173840695434,6.34472593079187,6.56031605357127,6.47252096644226,7.33167064752101,7.09350654916355,6.5225225712702,6.73843785751919,6.43047563636529,6.67511378771507,6.41623764647353,6.31507120939287
"Dfd",3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,4.97973627397855,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,5.14358287437926,4.96713766098399,3.77328586262907,6.06292730278635,4.56797616107769,6.12892429857858,6.03464096235633,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,7.40963707517445,7.37691824849808,4.9557547534043,5.3323084838079,5.39281935475478,5.52174192057841,7.36472471438434,7.71201412048684,5.87340232116533,6.45059133854376,6.16809667909129,6.52411975189289,4.95350952683891,4.94633718124953
"dimm",5.51048900056016,5.8382809350431,5.76071836022542,5.11063985640073,4.76201716900411,4.81285419951533,4.28293204734386,4.73335773390299,6.40134241645365,8.31024309834749,7.37074217538203,8.12039787956409,8.39101305567462,8.12809369629308,7.70037588221563,7.8667811585137,3.77328586262907,6.17281147895704,6.20672665402228,5.99094122990817,5.0653345153208,5.52688114655128,6.77845554841937,6.68905166152476,4.590942899315,3.77328586262907,3.77328586262907,4.14974210583288,4.53397931267165,5.80085745725595,6.25985163464721,4.63985684829068,4.39460798689292,4.60966241213483,4.30346379695403,5.93638452661363,6.22190254280941,5.21119535128175,5.59415368502164,5.56334329995752,5.46872568074082,5.96232035497544,6.15915723107511
"dl",8.57579028086267,8.56140653620693,8.30615519424903,7.81611820416119,7.49332655472051,7.45085855761594,7.59947273026408,7.07610424210749,7.42823181342853,7.61095198981466,7.01662153170946,7.12803590088408,7.40164840825024,8.57613701092073,7.99617042476997,8.89486152496437,5.43319568593366,6.23983592772528,7.49951090796941,6.09503515899755,5.53530300377207,6.3015246724189,6.38102833707061,5.81723218490515,5.13695360416595,5.58118086943602,6.2495560620397,6.43393929266514,6.42354044622818,6.27996382136324,6.7892438069724,7.9651060269727,7.57173339586546,7.64475773595077,7.87053842821676,6.92267687605895,6.50707101852637,6.79173651209795,6.70145262461225,6.64429703734972,6.67322713876055,7.36492832216845,7.29261995393256
"Dlip3",4.18259600194951,4.53849237867052,4.33302224227657,4.74631837849952,4.4662213884592,3.77328586262907,4.13772955752372,4.03663832961016,3.96321023834192,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,4.7969552742758,3.77328586262907,4.71926669441191,5.44275984245707,5.47698622453473,4.1469981663583,3.77328586262907,3.77328586262907,5.23381833000294,5.50300991212334,3.77328586262907,3.77328586262907,5.31074445524214,4.20034363972652,4.52766700165508,4.90816824677793,4.50971020829277,4.4299723884051,4.54875357080018,4.31963809603022,4.55375456677404,4.38824036837721,4.60641521655674,4.23673307768056,4.74234369389646,4.73016524234436,4.24957253430669,4.26911417026263,3.77328586262907,4.03937726207651
"dmrt11E",3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,4.03222107388579,4.34624064701745,3.77328586262907,4.5726773572081,3.77328586262907,3.77328586262907,3.77328586262907,4.67952584135447,4.2945472549786,3.77328586262907,4.33005150168963,5.90719295155957,5.65233486336253,4.87853082037856,4.96732357444295,5.4187622219843,3.77328586262907,3.77328586262907,4.91797219269667,5.36279815958944,4.62334760339752,3.77328586262907,3.77328586262907,4.62703382378929,8.64022196648246,7.95062755307808,4.06840665977482,4.40021563037254,3.77328586262907,3.77328586262907,7.96539503116244,8.15904402804936,5.27893982545874,5.3573217091648,5.30228790827734,5.48145897822376,4.52399454308787,3.96268024188679
"Doc1",9.71874726573567,9.93149306678463,9.50161882836257,10.1391505415535,9.74794022301832,9.80330995902219,9.77772484734695,9.50692144104885,8.61348204949217,7.48163283749907,7.81634064112993,7.64272643432419,8.29534538570494,9.6759258907124,9.53446930785233,9.88321054981412,6.4161274469796,7.0600725647632,8.53432526339425,6.44739526928047,7.46660234219485,6.39239650769078,6.88562868458741,7.02959143233171,7.12462714361175,8.12187234908933,8.26488488357096,8.02331696162809,8.5576951984927,8.26181038720471,8.27373315758568,6.01725818893138,5.59363950500347,5.8427943208426,5.76550828433468,8.66506850401758,8.46883792843087,8.34049068046812,8.48330165529505,8.682087219435,8.77920440787117,8.65710657618637,8.48528727680061
"Dp",8.2929970543208,8.00398348893792,8.33839105899323,8.30591581899476,8.96015659764341,8.94879180386366,8.93194593976678,9.0761348939156,10.8269716030934,10.1061744914699,10.2491532067513,10.3796337285738,10.4341671216348,9.56221434680542,9.6864914427528,9.0004666224472,10.5010197797033,10.2816504656068,10.7567798673439,10.6807455612433,10.410632723283,10.1973818325411,10.0872493223079,10.058085758829,10.4566320745849,9.6308756562767,9.86830406083545,9.44962860600841,9.14284299037476,9.48928743815569,9.55053256885347,7.95010093351494,8.08149686321249,8.17128246829801,8.1728655438343,9.05484877630736,9.42046878520419,10.0573368603902,8.99766568867138,9.24259375090852,9.13441364530794,10.9473373063908,11.2022637510506
"dpn",4.05739174637081,4.41084087721893,4.09497251820159,4.5610681646675,5.06577188689682,4.82936156282503,4.97558269954348,5.25235252290696,5.08556170259651,3.77328586262907,3.77328586262907,3.77328586262907,3.77328586262907,7.89530322910496,7.08035176707011,7.30076713587122,6.12093898817309,6.35263143294969,4.9580911312638,6.45564833780207,6.55316843786925,7.41558982344723,7.63977517554647,7.76037865052316,6.9250546260724,5.85607225182202,4.7791580668247,5.2804066314457,5.18752422774235,5.9657865604685,5.76007950134295,4.92895635190151,5.15629253364621,5.00643673656215,5.45471061111615,5.79647748276644,5.90741552200856,7.77410443870973,8.41046852739229,8.44524529150931,8.4574688452451,5.78509975143215,5.22515773921886
"Dr",5.39016609444449,5.32247396493787,5.43401187043032,5.99412648089723,9.10800424428608,8.91291278326131,8.95437488562948,9.05733446738982,4.27406855277202,7.8497526173798,7.32508193204633,8.661166432624,7.70791503917002,4.49795076970492,5.12539963816267,4.31533044968018,5.76443329447385,5.0103185607083,4.41496408733101,5.59077389248904,5.42210970457518,5.22320687832911,3.77328586262907,5.22771646121818,3.77328586262907,5.53559302123805,5.36411478749545,5.69589499028895,5.30944236734487,4.97770902873624,5.53438946109515,6.18279515909912,5.88721394714988,5.60125706700634,5.90141876918555,5.67224813714006,5.10317733877593,5.03138936415395,5.27937492888475,5.1446526154769,5.69209579938404,4.16452776660485,4.26464585707619
"drm",8.28647552244316,8.07913429532354,7.82275748715617,7.52128659323311,8.04494030903555,7.77643938277145,8.00742917105825,7.62947496615292,6.8629480068696,8.43389308665248,5.84684134534741,6.23070533666886,5.94225207168535,8.69147487657,6.11038086096621,8.20921333980983,8.41725743385766,6.32580195558998,6.82819025750179,8.1271132702644,8.23672561588298,9.23689023815563,7.98704617415992,8.93754379245583,9.47252003710377,8.74325739348502,8.85889325305298,9.17217708027531,9.07424922847466,8.335116668371,8.64090181457934,9.06578233278285,8.65726591363073,8.92082226874357,8.92178505435827,9.24943651222735,8.73874084355306,8.48534368844047,9.45421806153045,8.75057901711691,8.98963968571426,7.10079041120278,7.0908810056267
"Dsp1",8.11801599341131,7.88999554720172,7.88440735766699,7.9238486643548,8.15146429869284,8.16677415312558,8.03547785868422,7.86585305992312,7.81989411940417,6.17547908734592,7.97801912951988,7.20729297792294,7.01844889900309,7.47621878315524,8.12080853384621,7.77598270474858,5.83970101961504,7.03534556677609,7.7226622178485,7.97870507756486,8.00073559133509,6.94395580396263,7.1316975753575,7.51522113052677,6.56878567955105,6.41784588984726,7.15437181191662,7.46412738785818,7.39659650188251,7.49107041236428,7.7404117918182,8.39672110200947,8.24303411043083,8.18798362811568,8.44491589287088,8.12906376903189,7.62427732819849,7.69540054408603,8.12057320333168,7.82066010395443,7.80188668837018,7.90512423696551,7.6492753023449
"dve",7.23371904268236,6.92865873874909,7.24899101590793,6.54084097879375,8.04631887204591,8.20108431751248,7.94096312080209,8.20651033817849,8.07530483680056,7.80080249225952,8.08054319810447,8.33449980117379,8.72295320997897,7.8853217012514,7.34982936956956,7.42391647071505,6.11819185603306,6.43854024629643,8.33377569397512,6.92709704300727,6.1325272069694,6.55082698774672,6.69336859647681,6.66303741908532,7.11214359324746,6.91935321995265,7.31505716252342,7.64668592101607,7.6092571795961,8.89825928432362,8.77179777822525,7.42263633586501,7.54705002878719,7.25053931692025,7.34377510212184,8.68382305238326,9.12630139902734,6.52836742325908,7.18621224112991,7.07240718769286,7.17080933561701,8.29900193816328,7.84527574693907
"E(spl)mbeta-HLH",13.1128988640088,13.9606371329104,13.112439667608,14.8061422108524,9.91734044139566,9.88781262802658,9.87973662480013,10.089966271155,8.48345184501735,12.2994566066056,12.2381674533437,12.2915215444814,12.16923522074,11.7876745598819,11.7704397767363,12.1355533385722,12.4818969517494,12.3623845656685,8.69595707806654,12.5506068731592,12.3726926131703,12.5129400782523,12.7049312094416,12.5982963576341,12.6343731666812,12.8735984089009,12.8122162764849,12.6888378764483,12.7963129465771,12.6618624454786,11.8077766566498,9.88275909632565,9.86310446001831,9.79796754516373,9.90604989834304,12.2162466730969,12.0759327748683,11.3323034345889,11.7786197611836,11.6888491877933,11.6788929597998,8.89379833972941,8.65334409931606
"E2f1",7.4418258830297,7.27880737792953,8.01358016124117,7.50921196741976,8.38469982777227,8.53215717606023,8.50197870313764,8.61724890047954,10.2229662932308,7.32026713642116,7.99542133080439,7.87562289617214,8.25895618581159,8.04397710833947,8.21935666321222,6.64028953374231,9.75420415842865,9.47118243741739,10.2065441432873,9.47290926041812,9.53515732831026,8.06337602750701,8.5212152756973,8.77579871927015,8.65355805746261,9.00563194325118,9.15700584163896,8.63553970386826,8.69415312100961,8.57925804493534,8.86543498913207,8.11736401026606,7.97029844723645,7.96759442360038,8.02942864595241,8.66692867608569,8.67804261012905,9.05103796982894,8.51442246051521,8.65053285920409,8.5464620974112,10.2519018613791,10.3812115917437
"EcR",8.14936977404089,8.23318648528875,7.88744759759881,7.47425317344426,7.29565984298913,7.22915540404671,7.41171320460282,7.00840082116903,4.77568922343726,5.67596554692247,6.0496746201511,7.09183035408013,5.80151654031454,7.35105996148813,6.60412464835193,7.83345783782244,5.25188526395435,5.75481677085995,4.76631655033705,4.6356899293487,5.51233851076449,5.6874800726572,5.8156465910637,3.77328586262907,4.92035364791261,5.29014664316422,5.04014380509865,5.50376186027755,6.29394099428104,5.63265413685845,5.8512265107126,9.00253187403339,8.64809190962301,8.8932475575627,8.75909380081713,6.79422125107588,5.43220362851768,6.44531218180721,6.95464499520872,6.9824796828571,6.7558067117053,5.0697721489452,4.70676323496411
"Eip74EF",5.62720515840574,5.04334748150636,5.43267656811674,5.54261987162823,5.57955142656561,5.40906082076491,5.74828459702876,5.53127788273684,3.77328586262907,6.36634632395354,7.66896673636241,6.61978557246602,6.18943964565019,7.20480526342113,8.05768853624023,7.68969878217325,6.35930074257436,4.7625296741217,3.77328586262907,6.44800455493481,5.16599512533606,5.28565561982636,5.62753518076278,6.29307207977386,3.77328586262907,5.46547866914979,5.08973393973701,5.3904315133108,5.03482794918141,4.53633232431271,4.84236283116328,6.47385413711682,6.43618752178806,6.29919385013711,6.35364504149406,4.93803420388077,5.04501667871839,4.22879969670308,5.17823113658437,4.88107172779767,5.24929105017683,4.07679082830593,3.77328586262907
"Eip75B",13.4074545476254,13.6450372294085,13.0917701561443,13.4372133505904,11.5878481745065,11.6702958317178,11.6540093569888,11.7387220992286,7.41668787837395,14.1316551872603,14.0146597441498,14.1099526124293,13.8487497358578,12.4671204376371,12.5052973277249,12.6553937140289,11.5602581927341,11.8553683750285,7.32345800928167,12.0873042805334,11.7423326770848,11.9761987018261,12.1787983831087,12.2285217183441,12.1101354847232,11.7494662175453,11.8355104300795,12.2738882434317,12.1462861890684,7.40278821256009,6.73167122567693,12.4010427554932,12.2086192620684,12.159800719059,12.2282762964385,7.14568048851347,6.7425737443749,8.08410279020459,8.13214825659023,8.5626782723737,9.04501375495605,7.42582089350777,7.46513302573356
"Eip78C",9.45968737562013,9.76768608919293,9.16015879523592,9.91293149343432,10.067232868466,10.0457775482924,10.0035983270534,10.0350817989387,6.10807180616881,5.19898178408397,4.9399391805851,4.88301556857763,6.22535398525798,6.67366138878425,3.77328586262907,5.77423099433931,4.86862036292194,5.04774953517029,6.0459358247555,3.77328586262907,5.67365653734702,3.77328586262907,5.60064162301102,5.58422932611674,4.61717980184105,9.84545981676591,9.69572173533851,9.84553966168302,9.627918351534,4.98872344342109,6.18419390210453,8.41507287192101,8.26967617214134,8.16987220107841,8.2650367093282,5.49169967819626,4.35499410222203,5.59351214916086,5.46007968026588,5.00026707111784,5.83869328695939,5.93461102273054,6.40041686390279
